"","player_id","year","first_serve","first_won"
"14954",202195,"2023",1003,781
"14955",202195,"2024",53,39
"14956",202195,"2024",175,134
"14957",202197,"2022",33,17
"14958",202210,"2018",22,17
"14959",202219,"2017",59,42
"14960",202219,"2016",54,36
"14961",202235,"2023",19,8
"14962",202235,"2023",48,36
"14963",202246,"2020",NA,NA
"14964",202260,"2024",216,173
"14965",202260,"2022",11,10
"14966",202260,"2024",96,68
"14967",202261,"2020",76,50
"14968",202261,"2024",175,143
"14969",202261,"2023",196,153
"14970",202261,"2024",406,280
"14971",202261,"2022",97,65
"14972",202261,"2021",55,44
"14973",202261,"2023",NA,NA
"14974",202261,"2020",40,28
"14975",202261,"2022",NA,NA
"14976",202262,"2023",NA,NA
"14977",202262,"2021",40,29
"14978",202262,"2019",NA,NA
"14979",202269,"2021",25,19
"14980",202269,"2021",40,30
"14981",202300,"2020",NA,NA
"14982",202316,"2016",26,16
"14983",202316,"2023",NA,NA
"14984",202320,"2023",44,36
"14985",202320,"2024",81,59
"14986",202320,"2022",33,15
"14987",202320,"2024",NA,NA
"14988",202320,"2023",110,87
"14989",202335,"2023",NA,NA
"14990",202358,"2020",27,20
"14991",202358,"2024",22,15
"14992",202358,"2024",NA,NA
"14993",202358,"2018",15,15
"14994",202358,"2023",288,189
"14995",202358,"2022",530,339
"14996",202358,"2020",57,41
"14997",202358,"2018",50,35
"14998",202358,"2019",56,36
"14999",202358,"2023",49,36
"15000",202358,"2022",94,66
"15001",202358,"2019",NA,NA
"15002",202359,"2016",28,15
"15003",202378,"2023",NA,NA
"15004",202378,"2021",34,19
"15005",202378,"2022",NA,NA
"15006",202382,"2017",90,60
"15007",202382,"2017",49,33
"15008",202382,"2018",34,20
"15009",202385,"2021",347,220
"15010",202385,"2018",56,25
"15011",202385,"2023",267,189
"15012",202385,"2022",980,583
"15013",202385,"2019",56,43
"15014",202385,"2019",86,57
"15015",202385,"2021",756,559
"15016",202385,"2023",104,63
"15017",202385,"2022",NA,NA
"15018",202398,"2021",45,30
"15019",202400,"2019",31,20
"15020",202400,"2022",73,55
"15021",202400,"2021",38,23
"15022",202400,"2022",57,42
"15023",202462,"2020",NA,NA
"15024",202462,"2018",74,45
"15025",202475,"2024",153,94
"15026",202475,"2021",36,27
"15027",202475,"2019",NA,NA
"15028",202475,"2024",28,21
"15029",202475,"2022",NA,NA
"15030",205695,"2020",NA,NA
"15031",205734,"2022",60,41
"15032",205734,"2021",39,21
"15033",205734,"2023",324,227
"15034",205734,"2022",70,41
"15035",205734,"2020",178,121
"15036",205734,"2019",45,30
"15037",205734,"2024",1289,840
"15038",205734,"2024",971,722
"15039",205734,"2018",40,29
"15040",205734,"2020",280,207
"15041",205734,"2019",147,102
"15042",205734,"2023",NA,NA
"15043",205734,"2021",243,164
"15044",206000,"2018",21,6
"15045",206173,"2023",NA,NA
"15046",206173,"2024",NA,NA
"15047",206173,"2022",NA,NA
"15048",206173,"2020",570,391
"15049",206173,"2020",NA,NA
"15050",206173,"2021",NA,NA
"15051",206173,"2019",405,256
"15052",206173,"2021",1143,754
"15053",206173,"2019",424,322
"15054",206199,"2020",NA,NA
"15055",206470,"2024",125,81
"15056",206499,"2023",162,129
"15057",206499,"2024",1083,812
"15058",206499,"2022",161,131
"15059",206499,"2024",534,416
"15060",206499,"2023",378,257
"15061",206499,"2022",51,39
"15062",206589,"2024",38,28
"15063",206589,"2024",50,34
"15064",206589,"2022",20,14
"15065",206600,"2020",NA,NA
"15066",206600,"2023",NA,NA
"15067",206600,"2024",104,57
"15068",206642,"2018",27,13
"15069",206681,"2023",586,426
"15070",206681,"2021",31,25
"15071",206681,"2023",NA,NA
"15072",206681,"2024",NA,NA
"15073",206681,"2024",1185,871
"15074",206703,"2024",141,97
"15075",206703,"2022",158,112
"15076",206703,"2024",120,99
"15077",206703,"2019",88,56
"15078",206716,"2020",23,18
"15079",206716,"2022",NA,NA
"15080",206748,"2022",136,107
"15081",206748,"2022",215,142
"15082",206748,"2021",58,42
"15083",206748,"2023",173,122
"15084",206748,"2024",121,91
"15085",206748,"2023",86,56
"15086",206748,"2024",333,236
"15087",206748,"2020",49,35
"15088",206750,"2020",NA,NA
"15089",206750,"2021",48,36
"15090",206768,"2018",29,16
"15091",206782,"2024",NA,NA
"15092",206889,"2023",68,47
"15093",206909,"2022",1188,823
"15094",206909,"2020",164,109
"15095",206909,"2023",662,514
"15096",206909,"2021",584,423
"15097",206909,"2020",119,95
"15098",206909,"2024",NA,NA
"15099",206909,"2021",774,615
"15100",206909,"2022",1739,1359
"15101",206909,"2024",1234,868
"15102",206909,"2023",1152,849
"15103",207129,"2024",NA,NA
"15104",207129,"2022",NA,NA
"15105",207129,"2024",47,37
"15106",207132,"2022",34,24
"15107",207132,"2024",52,28
"15108",207132,"2023",NA,NA
"15109",207134,"2022",NA,NA
"15110",207134,"2023",NA,NA
"15111",207134,"2019",NA,NA
"15112",207134,"2024",65,49
"15113",207139,"2019",NA,NA
"15114",207139,"2018",64,36
"15115",207139,"2018",27,19
"15116",207176,"2018",42,25
"15117",207182,"2023",171,120
"15118",207182,"2022",95,68
"15119",207182,"2024",242,163
"15120",207182,"2023",50,39
"15121",207182,"2024",34,25
"15122",207182,"2021",106,73
"15123",207182,"2022",166,109
"15124",207182,"2019",37,24
"15125",207213,"2022",29,14
"15126",207213,"2024",NA,NA
"15127",207213,"2021",27,18
"15128",207213,"2021",45,27
"15129",207213,"2023",79,56
"15130",207213,"2024",193,122
"15131",207249,"2023",NA,NA
"15132",207249,"2021",40,25
"15133",207277,"2017",16,9
"15134",207277,"2022",NA,NA
"15135",207352,"2024",270,191
"15136",207352,"2022",NA,NA
"15137",207352,"2023",30,20
"15138",207352,"2024",365,282
"15139",207352,"2023",43,36
"15140",207386,"2021",42,26
"15141",207395,"2022",NA,NA
"15142",207400,"2018",30,20
"15143",207401,"2020",NA,NA
"15144",207411,"2024",152,113
"15145",207411,"2022",93,59
"15146",207411,"2023",32,20
"15147",207411,"2024",235,156
"15148",207415,"2023",124,73
"15149",207415,"2018",32,27
"15150",207421,"2018",24,16
"15151",207457,"2021",NA,NA
"15152",207461,"2023",NA,NA
"15153",207479,"2018",21,12
"15154",207494,"2023",156,83
"15155",207494,"2023",88,67
"15156",207494,"2024",99,55
"15157",207518,"2024",NA,NA
"15158",207518,"2023",1378,919
"15159",207518,"2020",112,70
"15160",207518,"2021",NA,NA
"15161",207518,"2020",225,159
"15162",207518,"2024",1357,868
"15163",207518,"2021",1203,847
"15164",207518,"2022",NA,NA
"15165",207518,"2023",NA,NA
"15166",207531,"2022",28,14
"15167",207587,"2023",NA,NA
"15168",207587,"2024",22,15
"15169",207608,"2021",44,19
"15170",207608,"2021",99,57
"15171",207608,"2024",225,159
"15172",207608,"2023",185,107
"15173",207608,"2020",36,13
"15174",207608,"2024",133,90
"15175",207608,"2023",NA,NA
"15176",207608,"2022",92,52
"15177",207660,"2022",NA,NA
"15178",207660,"2023",NA,NA
"15179",207660,"2024",70,44
"15180",207663,"2024",52,32
"15181",207669,"2021",50,34
"15182",207669,"2022",NA,NA
"15183",207669,"2020",NA,NA
"15184",207669,"2024",46,31
"15185",207669,"2023",NA,NA
"15186",207678,"2023",372,274
"15187",207678,"2022",164,114
"15188",207678,"2022",195,106
"15189",207678,"2023",550,334
"15190",207678,"2021",261,144
"15191",207678,"2024",48,31
"15192",207678,"2024",89,53
"15193",207678,"2021",335,219
"15194",207680,"2023",99,70
"15195",207680,"2021",30,18
"15196",207680,"2024",748,529
"15197",207680,"2023",248,169
"15198",207680,"2024",872,551
"15199",207680,"2020",48,32
"15200",207681,"2024",353,266
"15201",207681,"2024",341,223
"15202",207686,"2024",NA,NA
"15203",207686,"2023",778,501
"15204",207686,"2022",125,69
"15205",207686,"2023",730,545
"15206",207733,"2023",736,596
"15207",207733,"2022",744,524
"15208",207733,"2023",617,444
"15209",207733,"2022",679,552
"15210",207733,"2021",112,78
"15211",207733,"2024",1759,1429
"15212",207733,"2024",1068,775
"15213",207733,"2021",100,78
"15214",207736,"2023",NA,NA
"15215",207738,"2020",55,36
"15216",207738,"2021",18,5
"15217",207738,"2018",60,40
"15218",207759,"2022",NA,NA
"15219",207759,"2017",48,22
"15220",207772,"2022",NA,NA
"15221",207772,"2023",NA,NA
"15222",207785,"2023",131,92
"15223",207788,"2024",38,28
"15224",207794,"2023",28,17
"15225",207794,"2024",41,26
"15226",207797,"2019",NA,NA
"15227",207797,"2020",35,29
"15228",207797,"2020",40,27
"15229",207799,"2022",39,17
"15230",207799,"2023",NA,NA
"15231",207799,"2021",26,18
"15232",207799,"2022",44,31
"15233",207826,"2021",20,12
"15234",207830,"2022",NA,NA
"15235",207830,"2022",302,192
"15236",207830,"2020",131,77
"15237",207830,"2024",1799,1294
"15238",207830,"2023",467,304
"15239",207830,"2021",NA,NA
"15240",207830,"2024",NA,NA
"15241",207830,"2023",NA,NA
"15242",207834,"2022",65,31
"15243",207834,"2022",46,29
"15244",207836,"2022",NA,NA
"15245",207836,"2021",24,10
"15246",207836,"2018",33,18
"15247",207839,"2024",19,13
"15248",207841,"2023",NA,NA
"15249",207841,"2022",NA,NA
"15250",207841,"2024",67,41
"15251",207852,"2020",NA,NA
"15252",207852,"2019",NA,NA
"15253",207881,"2023",NA,NA
"15254",207925,"2021",71,45
"15255",207925,"2024",1709,1306
"15256",207925,"2023",192,144
"15257",207925,"2022",140,79
"15258",207925,"2024",1224,839
"15259",207925,"2023",291,191
"15260",207925,"2021",75,50
"15261",207934,"2024",NA,NA
"15262",207971,"2018",31,17
"15263",207972,"2018",50,29
"15264",207973,"2022",NA,NA
"15265",207973,"2018",27,11
"15266",207976,"2021",NA,NA
"15267",207985,"2024",110,87
"15268",207985,"2024",161,114
"15269",207989,"2020",104,65
"15270",207989,"2022",NA,NA
"15271",207989,"2024",2621,1958
"15272",207989,"2023",3073,2260
"15273",207989,"2021",773,481
"15274",207989,"2021",1615,1145
"15275",207989,"2020",48,36
"15276",207989,"2024",604,417
"15277",207989,"2023",752,501
"15278",208004,"2023",208,145
"15279",208004,"2023",116,84
"15280",208004,"2020",106,67
"15281",208004,"2024",389,250
"15282",208004,"2024",222,163
"15283",208010,"2024",149,104
"15284",208010,"2024",158,104
"15285",208010,"2023",71,53
"15286",208010,"2023",36,22
"15287",208013,"2021",26,17
"15288",208013,"2023",56,36
"15289",208013,"2021",60,38
"15290",208013,"2023",37,24
"15291",208013,"2024",78,50
"15292",208014,"2023",680,501
"15293",208014,"2024",NA,NA
"15294",208014,"2024",976,646
"15295",208014,"2022",24,19
"15296",208014,"2023",414,258
"15297",208014,"2022",121,80
"15298",208021,"2024",60,32
"15299",208028,"2021",32,10
"15300",208028,"2018",56,38
"15301",208029,"2022",NA,NA
"15302",208029,"2018",40,30
"15303",208029,"2019",NA,NA
"15304",208029,"2021",259,202
"15305",208029,"2024",1064,734
"15306",208029,"2020",NA,NA
"15307",208029,"2023",NA,NA
"15308",208029,"2022",1225,826
"15309",208029,"2021",587,376
"15310",208029,"2024",NA,NA
"15311",208043,"2020",NA,NA
"15312",208055,"2019",NA,NA
"15313",208055,"2020",56,40
"15314",208055,"2022",NA,NA
"15315",208055,"2024",108,71
"15316",208057,"2022",38,32
"15317",208071,"2023",195,135
"15318",208071,"2023",NA,NA
"15319",208071,"2024",NA,NA
"15320",208103,"2021",64,39
"15321",208103,"2019",59,37
"15322",208103,"2024",1368,1074
"15323",208103,"2023",NA,NA
"15324",208103,"2022",1065,687
"15325",208103,"2024",868,615
"15326",208103,"2022",NA,NA
"15327",208103,"2023",1246,824
"15328",208108,"2020",38,22
"15329",208117,"2024",41,24
"15330",208118,"2024",41,33
"15331",208118,"2024",80,45
"15332",208118,"2023",53,28
"15333",208122,"2021",27,16
"15334",208134,"2022",195,123
"15335",208134,"2024",572,366
"15336",208134,"2022",43,32
"15337",208134,"2024",208,150
"15338",208134,"2023",111,80
"15339",208134,"2020",43,29
"15340",208134,"2023",326,208
"15341",208144,"2024",54,39
"15342",208144,"2024",27,24
"15343",208169,"2023",81,61
"15344",208169,"2023",91,59
"15345",208169,"2024",95,70
"15346",208182,"2024",137,100
"15347",208182,"2023",NA,NA
"15348",208182,"2024",35,23
"15349",208206,"2023",NA,NA
"15350",208210,"2023",NA,NA
"15351",208210,"2024",85,64
"15352",208210,"2024",102,67
"15353",208223,"2023",NA,NA
"15354",208223,"2024",88,53
"15355",208230,"2021",46,25
"15356",208230,"2023",37,26
"15357",208230,"2019",43,23
"15358",208230,"2024",35,24
"15359",208230,"2023",91,62
"15360",208230,"2024",97,79
"15361",208233,"2023",72,58
"15362",208233,"2024",469,334
"15363",208233,"2024",290,227
"15364",208260,"2023",138,94
"15365",208260,"2021",113,77
"15366",208260,"2022",65,39
"15367",208260,"2024",179,128
"15368",208260,"2023",71,48
"15369",208260,"2021",86,69
"15370",208260,"2019",134,76
"15371",208260,"2024",478,311
"15372",208278,"2023",166,113
"15373",208278,"2021",58,30
"15374",208278,"2023",NA,NA
"15375",208278,"2022",NA,NA
"15376",208278,"2024",298,204
"15377",208279,"2024",141,90
"15378",208279,"2024",58,38
"15379",208286,"2024",1373,1017
"15380",208286,"2024",1233,832
"15381",208286,"2023",949,690
"15382",208286,"2023",869,564
"15383",208286,"2022",212,151
"15384",208293,"2024",NA,NA
"15385",208293,"2023",NA,NA
"15386",208300,"2023",63,40
"15387",208300,"2024",24,13
"15388",208300,"2023",74,57
"15389",208317,"2021",27,8
"15390",208353,"2022",50,33
"15391",208361,"2023",NA,NA
"15392",208361,"2024",238,147
"15393",208361,"2024",126,94
"15394",208363,"2024",1215,715
"15395",208363,"2024",912,621
"15396",208364,"2024",66,33
"15397",208364,"2023",NA,NA
"15398",208364,"2020",62,31
"15399",208364,"2024",170,108
"15400",208367,"2021",50,36
"15401",208414,"2022",32,28
"15402",208476,"2019",NA,NA
"15403",208485,"2024",109,80
"15404",208485,"2023",80,51
"15405",208485,"2022",NA,NA
"15406",208485,"2024",37,28
"15407",208502,"2024",223,168
"15408",208502,"2023",491,379
"15409",208502,"2022",229,172
"15410",208502,"2024",169,139
"15411",208502,"2021",126,95
"15412",208502,"2021",222,171
"15413",208502,"2023",470,346
"15414",208502,"2022",347,280
"15415",208518,"2020",NA,NA
"15416",208597,"2024",46,32
"15417",208653,"2022",NA,NA
"15418",208659,"2024",NA,NA
"15419",208659,"2024",647,489
"15420",208659,"2023",104,80
"15421",208659,"2023",186,141
"15422",208819,"2022",86,56
"15423",208819,"2024",36,20
"15424",208819,"2023",78,53
"15425",208843,"2024",NA,NA
"15426",208843,"2021",32,19
"15427",208843,"2024",74,53
"15428",208852,"2023",50,37
"15429",208852,"2023",76,45
"15430",208852,"2024",61,43
"15431",208859,"2023",72,56
"15432",208859,"2022",212,119
"15433",208859,"2022",115,87
"15434",208859,"2024",138,96
"15435",208859,"2024",127,98
"15436",208859,"2023",156,98
"15437",208882,"2024",151,94
"15438",208882,"2024",65,43
"15439",208937,"2021",28,21
"15440",208937,"2023",NA,NA
"15441",208937,"2021",57,38
"15442",208937,"2019",NA,NA
"15443",208937,"2022",NA,NA
"15444",209070,"2021",116,73
"15445",209070,"2023",194,139
"15446",209070,"2024",521,430
"15447",209070,"2021",57,47
"15448",209070,"2024",595,426
"15449",209080,"2022",68,42
"15450",209080,"2023",NA,NA
"15451",209080,"2022",38,31
"15452",209080,"2020",NA,NA
"15453",209080,"2024",73,49
"15454",209098,"2024",485,382
"15455",209098,"2024",471,328
"15456",209098,"2022",74,47
"15457",209098,"2021",46,28
"15458",209098,"2023",NA,NA
"15459",209098,"2023",386,259
"15460",209113,"2023",108,91
"15461",209113,"2022",NA,NA
"15462",209113,"2024",461,349
"15463",209113,"2024",588,370
"15464",209113,"2023",287,195
"15465",209119,"2020",NA,NA
"15466",209120,"2024",48,31
"15467",209120,"2024",44,31
"15468",209120,"2023",NA,NA
"15469",209147,"2024",NA,NA
"15470",209147,"2023",NA,NA
"15471",209147,"2021",51,33
"15472",209147,"2024",60,42
"15473",209188,"2019",NA,NA
"15474",209191,"2023",NA,NA
"15475",209191,"2024",NA,NA
"15476",209209,"2024",111,70
"15477",209209,"2023",241,160
"15478",209209,"2022",NA,NA
"15479",209209,"2024",99,65
"15480",209209,"2023",158,124
"15481",209209,"2022",55,32
"15482",209225,"2020",NA,NA
"15483",209225,"2021",51,26
"15484",209225,"2024",23,10
"15485",209226,"2020",NA,NA
"15486",209226,"2021",28,14
"15487",209226,"2019",NA,NA
"15488",209238,"2019",NA,NA
"15489",209259,"2023",62,37
"15490",209259,"2024",106,63
"15491",209260,"2024",NA,NA
"15492",209260,"2024",1210,818
"15493",209260,"2023",26,23
"15494",209260,"2023",61,43
"15495",209262,"2021",39,26
"15496",209262,"2024",177,137
"15497",209262,"2024",94,73
"15498",209263,"2024",46,26
"15499",209263,"2024",50,35
"15500",209278,"2024",33,22
"15501",209278,"2023",NA,NA
"15502",209279,"2024",415,296
"15503",209279,"2023",43,31
"15504",209279,"2023",116,80
"15505",209279,"2024",106,82
"15506",209280,"2023",NA,NA
"15507",209284,"2023",NA,NA
"15508",209284,"2022",NA,NA
"15509",209284,"2024",NA,NA
"15510",209294,"2023",NA,NA
"15511",209294,"2024",27,19
"15512",209318,"2024",39,28
"15513",209318,"2024",32,17
"15514",209354,"2024",32,20
"15515",209354,"2024",NA,NA
"15516",209362,"2024",NA,NA
"15517",209362,"2024",56,43
"15518",209362,"2022",27,14
"15519",209362,"2022",48,35
"15520",209403,"2024",NA,NA
"15521",209405,"2023",77,52
"15522",209405,"2024",26,15
"15523",209406,"2023",115,79
"15524",209406,"2023",331,225
"15525",209406,"2024",123,77
"15526",209409,"2019",NA,NA
"15527",209409,"2022",NA,NA
"15528",209409,"2024",222,162
"15529",209409,"2024",128,104
"15530",209409,"2023",NA,NA
"15531",209414,"2023",619,435
"15532",209414,"2023",1004,662
"15533",209414,"2022",63,39
"15534",209414,"2024",494,378
"15535",209414,"2024",853,549
"15536",209857,"2023",34,25
"15537",209857,"2023",187,114
"15538",209857,"2024",88,64
"15539",209857,"2024",97,80
"15540",209857,"2021",35,20
"15541",209857,"2022",74,51
"15542",209860,"2024",50,34
"15543",209860,"2024",NA,NA
"15544",209860,"2023",NA,NA
"15545",209863,"2024",85,61
"15546",209863,"2022",61,31
"15547",209863,"2023",253,171
"15548",209863,"2021",26,17
"15549",209863,"2023",42,34
"15550",209863,"2024",NA,NA
"15551",209866,"2020",NA,NA
"15552",209866,"2022",NA,NA
"15553",209866,"2023",NA,NA
"15554",209867,"2021",32,18
"15555",209867,"2021",39,25
"15556",209867,"2020",20,11
"15557",209868,"2022",NA,NA
"15558",209868,"2023",NA,NA
"15559",209868,"2024",52,35
"15560",209868,"2021",41,29
"15561",209868,"2020",20,9
"15562",209868,"2024",95,67
"15563",209869,"2020",NA,NA
"15564",209869,"2024",51,36
"15565",209870,"2020",NA,NA
"15566",209870,"2021",28,16
"15567",209871,"2022",NA,NA
"15568",209871,"2024",34,26
"15569",209871,"2022",38,29
"15570",209871,"2020",NA,NA
"15571",209871,"2024",NA,NA
"15572",209871,"2023",NA,NA
"15573",209872,"2020",NA,NA
"15574",209873,"2020",NA,NA
"15575",209874,"2024",42,28
"15576",209874,"2020",NA,NA
"15577",209874,"2024",NA,NA
"15578",209890,"2022",65,42
"15579",209890,"2024",59,43
"15580",209903,"2024",NA,NA
"15581",209903,"2024",41,27
"15582",209903,"2021",69,49
"15583",209907,"2023",NA,NA
"15584",209907,"2024",32,20
"15585",209907,"2022",NA,NA
"15586",209914,"2023",NA,NA
"15587",209916,"2024",50,30
"15588",209916,"2021",37,21
"15589",209916,"2022",60,45
"15590",209916,"2023",41,25
"15591",209920,"2024",135,98
"15592",209931,"2024",14,10
"15593",209943,"2024",82,41
"15594",209950,"2022",66,48
"15595",209950,"2023",889,630
"15596",209950,"2024",1782,1396
"15597",209950,"2023",NA,NA
"15598",209950,"2024",1340,952
"15599",209964,"2024",38,29
"15600",209971,"2024",37,23
"15601",209971,"2022",NA,NA
"15602",209976,"2023",95,78
"15603",209976,"2023",254,157
"15604",209976,"2024",141,87
"15605",209976,"2022",27,13
"15606",209992,"2023",478,295
"15607",209992,"2024",NA,NA
"15608",209992,"2024",1335,992
"15609",209992,"2022",157,97
"15610",209992,"2023",202,154
"15611",210012,"2024",NA,NA
"15612",210012,"2024",86,45
"15613",210012,"2023",33,16
"15614",210025,"2024",32,20
"15615",210039,"2024",48,34
"15616",210053,"2024",21,13
"15617",210097,"2023",1310,957
"15618",210097,"2023",1489,1164
"15619",210097,"2024",2438,1918
"15620",210097,"2024",1680,1192
"15621",210097,"2022",198,155
"15622",210097,"2022",117,94
